403,79.07788146
419,80.44690866
731,79.80406839
234,73.65983237
390,105.6147119
631,100.7451402
163,66.02075868
639,83.79824184
508,101.0235504
416,94.43810483
695,85.76991369
379,92.66684642
591,80.62721758
303,61.25154434
336,74.06424926
769,76.69685581
49,67.53947501
752,82.72564545
187,68.64073164
19,59.68718248
427,74.0052998
200,79.76688657
675,90.91487007
645,74.44669714
132,75.74814136
620,99.05707917
293,75.15320182
622,81.56040312
12,77.30338035
705,72.66697271
306,85.73245892
557,105.7375026
613,111.1957762
779,109.0643769
699,84.22777319
615,78.17068227
57,65.87447722
459,78.91352395
136,58.35399071
388,83.26402305
547,111.4745532
124,63.96661022
50,68.93467278
669,79.59894079
384,98.62897651
357,77.12994105
29,63.89749796
497,82.32175436
559,79.66667576
682,88.11296935
171,69.58074719
662,68.74683291
120,64.3078166
6,71.8513658
363,99.91649959
621,79.4922049
443,73.0456192
411,78.72442772
488,82.33715315
272,64.33974166
316,64.04864659
501,79.03878375
190,58.62884475
657,79.22266122
383,84.37319126
446,98.03849573
478,77.17336828
3,67.99483571
397,80.00013834
228,62.17671724
540,94.77385629
406,87.21614919
396,90.35539269
139,65.60205716
473,87.08136153
612,99.24828593
23,63.1897895
106,74.16298942
186,62.74779854
129,71.27534526
420,77.27403134
11,61.00311854
543,91.49753867
183,64.32441742
97,65.40144464
690,80.03964427
491,80.27475073
548,106.3416848
674,76.87697446
78,61.17364799
330,71.31739008
632,90.2172888
399,78.13085986
262,60.98979294
